ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,remoto,empresa,tamanho_empresa,residencia_iso3
2025,senior,integral,Data Scientist,115600,USD,115600,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,233400,USD,233400,US,remoto,US,media,USA
2025,senior,integral,Data Scientist,145300,USD,145300,US,remoto,US,media,USA
2025,pleno,integral,Data Scientist,170000,USD,170000,US,presencial,US,media,USA
2025,pleno,integral,Data Scientist,100000,USD,100000,US,presencial,US,media,USA
2025,senior,integral,Data Management Specialist,110000,USD,110000,US,presencial,US,media,USA
2025,senior,integral,Data Management Specialist,100000,USD,100000,US,presencial,US,media,USA
2025,senior,integral,Applied Scientist,304200,USD,304200,US,presencial,US,media,USA
2025,senior,integral,Applied Scientist,139900,USD,139900,US,presencial,US,media,USA
2025,senior,integral,Associate,150000,USD,150000,US,presencial,US,media,USA
2025,senior,integral,Associate,125000,USD,125000,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,132800,USD,132800,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,82000,USD,82000,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,124400,USD,124400,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,99100,USD,99100,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,124400,USD,124400,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,99100,USD,99100,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,220300,USD,220300,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,175500,USD,175500,US,presencial,US,media,USA
2025,pleno,integral,Data Engineer,140000,USD,140000,US,presencial,US,media,USA
2025,pleno,integral,Data Engineer,99700,USD,99700,US,presencial,US,media,USA
2025,pleno,integral,Data Engineer,130000,USD,130000,US,presencial,US,media,USA
2025,pleno,integral,Data Engineer,90000,USD,90000,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,233800,USD,233800,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,204900,USD,204900,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,220700,USD,220700,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,175800,USD,175800,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,231400,USD,231400,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,132200,USD,132200,US,presencial,US,media,USA
2025,pleno,integral,Data Engineer,165000,USD,165000,US,presencial,US,media,USA
2025,pleno,integral,Data Engineer,145000,USD,145000,US,presencial,US,media,USA
2025,senior,integral,Manager,130000,USD,130000,US,presencial,US,media,USA
2025,senior,integral,Manager,110000,USD,110000,US,presencial,US,media,USA
2025,senior,integral,Research Engineer,251000,USD,251000,US,presencial,US,media,USA
2025,senior,integral,Research Engineer,170200,USD,170200,US,presencial,US,media,USA
2025,senior,integral,Full Stack Developer,128000,USD,128000,US,presencial,US,media,USA
2025,senior,integral,Full Stack Developer,80000,USD,80000,US,presencial,US,media,USA
2025,pleno,integral,Manager,121294,USD,121294,CA,presencial,CA,media,CAN
2025,pleno,integral,Manager,97032,USD,97032,CA,presencial,CA,media,CAN
2025,senior,integral,Researcher,258000,USD,258000,US,presencial,US,media,USA
2025,senior,integral,Researcher,119800,USD,119800,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,230000,USD,230000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,170000,USD,170000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,180000,USD,180000,CL,presencial,CL,media,CHL
2025,senior,integral,Software Engineer,140000,USD,140000,CL,presencial,CL,media,CHL
2025,senior,integral,Engineering Manager,230000,USD,230000,US,presencial,US,media,USA
2025,senior,integral,Engineering Manager,170000,USD,170000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,200000,USD,200000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,160000,USD,160000,US,presencial,US,media,USA
2025,senior,integral,DevOps Engineer,164394,USD,164394,US,remoto,US,media,USA
2025,senior,integral,DevOps Engineer,133081,USD,133081,US,remoto,US,media,USA
2025,senior,integral,Software Engineer,280600,USD,280600,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,225400,USD,225400,US,presencial,US,media,USA
2025,senior,integral,Research Scientist,173000,USD,173000,US,presencial,US,media,USA
2025,senior,integral,Research Scientist,117000,USD,117000,US,presencial,US,media,USA
2025,senior,integral,Analyst,212940,USD,212940,US,presencial,US,media,USA
2025,senior,integral,Analyst,170373,USD,170373,US,presencial,US,media,USA
2025,senior,integral,Manager,280600,USD,280600,US,presencial,US,media,USA
2025,senior,integral,Manager,204900,USD,204900,US,presencial,US,media,USA
2025,pleno,integral,Algorithm Developer,190000,USD,190000,US,presencial,US,media,USA
2025,pleno,integral,Algorithm Developer,100000,USD,100000,US,presencial,US,media,USA
2025,senior,integral,Engineer,218000,USD,218000,US,presencial,US,media,USA
2025,senior,integral,Engineer,147000,USD,147000,US,presencial,US,media,USA
2025,senior,integral,Manager,223400,USD,223400,US,presencial,US,media,USA
2025,senior,integral,Manager,104100,USD,104100,US,presencial,US,media,USA
2025,senior,integral,Manager,336000,USD,336000,US,presencial,US,media,USA
2025,senior,integral,Manager,224000,USD,224000,US,presencial,US,media,USA
2025,senior,integral,AI Engineer,276000,USD,276000,US,presencial,US,media,USA
2025,senior,integral,AI Engineer,184000,USD,184000,US,presencial,US,media,USA
2025,senior,integral,DataOps Engineer,240000,USD,240000,US,presencial,US,media,USA
2025,senior,integral,DataOps Engineer,160000,USD,160000,US,presencial,US,media,USA
2025,senior,integral,Engineer,236000,USD,236000,US,presencial,US,media,USA
2025,senior,integral,Engineer,157000,USD,157000,US,presencial,US,media,USA
2025,pleno,integral,Research Associate,132043,USD,132043,AU,presencial,AU,media,AUS
2025,pleno,integral,Research Associate,105314,USD,105314,AU,presencial,AU,media,AUS
2025,senior,integral,Data Scientist,156800,USD,156800,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,128300,USD,128300,US,presencial,US,media,USA
2025,senior,integral,AI Architect,276000,USD,276000,US,presencial,US,media,USA
2025,senior,integral,AI Architect,184000,USD,184000,US,presencial,US,media,USA
2025,senior,integral,Research Engineer,260000,USD,260000,US,presencial,US,media,USA
2025,senior,integral,Research Engineer,165000,USD,165000,US,presencial,US,media,USA
2025,pleno,integral,Research Associate,180000,USD,180000,US,presencial,US,media,USA
2025,pleno,integral,Research Associate,115000,USD,115000,US,presencial,US,media,USA
2025,junior,integral,Analyst,176700,USD,176700,US,presencial,US,media,USA
2025,junior,integral,Analyst,113000,USD,113000,US,presencial,US,media,USA
2025,junior,integral,Data Analyst,120000,USD,120000,US,presencial,US,media,USA
2025,junior,integral,Data Analyst,90000,USD,90000,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,60000,GBP,75949,GB,presencial,GB,media,GBR
2025,senior,integral,Data Analyst,60000,GBP,75949,GB,presencial,GB,media,GBR
2025,junior,integral,Data Analyst,87568,USD,87568,US,presencial,US,media,USA
2025,junior,integral,Data Analyst,58344,USD,58344,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,152000,USD,152000,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,43000,USD,43000,US,presencial,US,media,USA
2025,senior,integral,Analytics Engineer,145000,USD,145000,US,remoto,US,media,USA
2025,senior,integral,Analytics Engineer,145000,USD,145000,US,remoto,US,media,USA
2025,senior,integral,Manager,180000,USD,180000,US,presencial,US,media,USA
2025,senior,integral,Manager,130000,USD,130000,US,presencial,US,media,USA
2025,senior,integral,Product Owner,170000,USD,170000,US,presencial,US,media,USA
2025,senior,integral,Product Owner,110000,USD,110000,US,presencial,US,media,USA
2025,senior,integral,Data Management Analyst,187300,USD,187300,US,presencial,US,media,USA
2025,senior,integral,Data Management Analyst,100300,USD,100300,US,presencial,US,media,USA
2025,pleno,integral,Data Manager,100000,USD,100000,US,presencial,US,media,USA
2025,pleno,integral,Data Manager,60000,USD,60000,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,240000,USD,240000,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,160000,USD,160000,US,presencial,US,media,USA
2025,pleno,integral,Data Engineer,160000,USD,160000,US,presencial,US,media,USA
2025,pleno,integral,Data Engineer,130000,USD,130000,US,presencial,US,media,USA
2025,pleno,integral,Data Engineer,170000,USD,170000,US,presencial,US,media,USA
2025,pleno,integral,Data Engineer,120000,USD,120000,US,presencial,US,media,USA
2025,junior,integral,Data Engineer,150000,USD,150000,US,presencial,US,media,USA
2025,junior,integral,Data Engineer,100000,USD,100000,US,presencial,US,media,USA
2025,pleno,integral,Product Manager,295000,USD,295000,US,presencial,US,media,USA
2025,pleno,integral,Product Manager,140000,USD,140000,US,presencial,US,media,USA
2025,senior,integral,Developer,196000,USD,196000,US,presencial,US,media,USA
2025,senior,integral,Developer,56000,USD,56000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,400000,USD,400000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,350000,USD,350000,US,presencial,US,media,USA
2025,junior,integral,Software Developer,64000,USD,64000,US,remoto,US,media,USA
2025,junior,integral,Software Developer,32000,USD,32000,US,remoto,US,media,USA
2025,senior,integral,Engineer,253000,USD,253000,US,presencial,US,media,USA
2025,senior,integral,Engineer,169000,USD,169000,US,presencial,US,media,USA
2025,senior,integral,Engineer,231000,USD,231000,US,presencial,US,media,USA
2025,senior,integral,Engineer,154000,USD,154000,US,presencial,US,media,USA
2025,senior,integral,Engineer,256000,USD,256000,US,presencial,US,media,USA
2025,senior,integral,Engineer,171000,USD,171000,US,presencial,US,media,USA
2025,senior,integral,Engineer,318000,USD,318000,US,presencial,US,media,USA
2025,senior,integral,Engineer,212000,USD,212000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,108000,EUR,113684,GR,presencial,GR,media,GRC
2025,senior,integral,Software Engineer,78000,EUR,82105,GR,presencial,GR,media,GRC
2025,pleno,integral,Manager,192000,USD,192000,US,presencial,US,media,USA
2025,pleno,integral,Manager,92100,USD,92100,US,presencial,US,media,USA
2025,senior,integral,Consultant,115900,USD,115900,US,presencial,US,media,USA
2025,senior,integral,Consultant,75300,USD,75300,US,presencial,US,media,USA
2025,pleno,integral,Manager,192000,USD,192000,US,presencial,US,media,USA
2025,pleno,integral,Manager,92100,USD,92100,US,presencial,US,media,USA
2025,pleno,integral,Manager,192200,USD,192200,US,presencial,US,media,USA
2025,pleno,integral,Manager,92100,USD,92100,US,presencial,US,media,USA
2025,senior,integral,Research Engineer,240000,USD,240000,US,presencial,US,media,USA
2025,senior,integral,Research Engineer,160000,USD,160000,US,presencial,US,media,USA
2025,senior,integral,AI Engineer,250800,USD,250800,US,presencial,US,media,USA
2025,senior,integral,AI Engineer,167200,USD,167200,US,presencial,US,media,USA
2025,senior,integral,Engineer,166100,USD,166100,US,remoto,US,media,USA
2025,senior,integral,Engineer,113250,USD,113250,US,remoto,US,media,USA
2025,senior,integral,Machine Learning Engineer,237000,USD,237000,US,presencial,US,media,USA
2025,senior,integral,Machine Learning Engineer,205000,USD,205000,US,presencial,US,media,USA
2025,senior,integral,Data Analytics Specialist,163125,USD,163125,US,presencial,US,media,USA
2025,senior,integral,Data Analytics Specialist,97875,USD,97875,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,121900,USD,121900,US,remoto,US,media,USA
2025,senior,integral,Data Analyst,72900,USD,72900,US,remoto,US,media,USA
2025,junior,integral,Data Analyst,32000,GBP,40506,GB,presencial,GB,media,GBR
2025,junior,integral,Data Analyst,30000,GBP,37974,GB,presencial,GB,media,GBR
2025,junior,integral,Data Scientist,127875,USD,127875,US,presencial,US,media,USA
2025,junior,integral,Data Scientist,76725,USD,76725,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,195400,USD,195400,US,remoto,US,media,USA
2025,senior,integral,Data Scientist,105600,USD,105600,US,remoto,US,media,USA
2025,pleno,integral,Machine Learning Engineer,145000,USD,145000,US,remoto,US,media,USA
2025,pleno,integral,Machine Learning Engineer,116000,USD,116000,US,remoto,US,media,USA
2025,senior,integral,Engineer,177100,USD,177100,US,remoto,US,media,USA
2025,senior,integral,Engineer,120750,USD,120750,US,remoto,US,media,USA
2025,pleno,integral,Software Engineer,106080,USD,106080,US,presencial,US,media,USA
2025,pleno,integral,Software Engineer,70720,USD,70720,US,presencial,US,media,USA
2025,pleno,integral,Software Engineer,159100,USD,159100,US,presencial,US,media,USA
2025,pleno,integral,Software Engineer,96400,USD,96400,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,176000,USD,176000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,72700,USD,72700,US,presencial,US,media,USA
2025,pleno,integral,Manager,195400,USD,195400,US,remoto,US,media,USA
2025,pleno,integral,Manager,105600,USD,105600,US,remoto,US,media,USA
2025,pleno,integral,Associate,140000,USD,140000,US,presencial,US,media,USA
2025,pleno,integral,Associate,95000,USD,95000,US,presencial,US,media,USA
2025,pleno,integral,Systems Engineer,120000,USD,120000,US,presencial,US,media,USA
2025,pleno,integral,Systems Engineer,90000,USD,90000,US,presencial,US,media,USA
2025,executivo,integral,Manager,212160,USD,212160,US,presencial,US,media,USA
2025,executivo,integral,Manager,141440,USD,141440,US,presencial,US,media,USA
2025,senior,integral,Machine Learning Engineer,246400,USD,246400,US,presencial,US,media,USA
2025,senior,integral,Machine Learning Engineer,167700,USD,167700,US,presencial,US,media,USA
2025,executivo,integral,Machine Learning Engineer,328600,USD,328600,US,presencial,US,media,USA
2025,executivo,integral,Machine Learning Engineer,223700,USD,223700,US,presencial,US,media,USA
2025,pleno,integral,Data Scientist,26400,EUR,27789,SK,presencial,SK,media,SVK
2025,pleno,integral,Data Scientist,26400,EUR,27789,SK,presencial,SK,media,SVK
2025,senior,integral,Analyst,170760,USD,170760,US,presencial,US,media,USA
2025,senior,integral,Analyst,113840,USD,113840,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,195500,USD,195500,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,144500,USD,144500,US,presencial,US,media,USA
2025,pleno,integral,Data Engineer,150200,USD,150200,US,presencial,US,media,USA
2025,pleno,integral,Data Engineer,113547,USD,113547,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,147500,USD,147500,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,78900,USD,78900,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,188640,USD,188640,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,125760,USD,125760,US,presencial,US,media,USA
2025,senior,integral,Engineering Manager,300000,USD,300000,US,presencial,US,media,USA
2025,senior,integral,Engineering Manager,150000,USD,150000,US,presencial,US,media,USA
2025,pleno,integral,Data Analyst,110210,USD,110210,US,presencial,US,media,USA
2025,pleno,integral,Data Analyst,78990,USD,78990,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,226100,USD,226100,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,127300,USD,127300,US,presencial,US,media,USA
2025,junior,integral,Data Analyst,103000,USD,103000,US,presencial,US,media,USA
2025,junior,integral,Data Analyst,92000,USD,92000,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,154000,USD,154000,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,112000,USD,112000,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,161300,USD,161300,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,114900,USD,114900,US,presencial,US,media,USA
2025,pleno,integral,Data Analyst,92000,USD,92000,US,presencial,US,media,USA
2025,pleno,integral,Data Analyst,68000,USD,68000,US,presencial,US,media,USA
2025,senior,integral,Data Architect,96350,USD,96350,US,presencial,US,media,USA
2025,senior,integral,Data Architect,69050,USD,69050,US,presencial,US,media,USA
